Time,Euler_x,Euler_y,Euler_z,Grav_x,Grav_y,Grav_z,LinAcc_x,LinAcc_y,LinAcc_z,Control_Setpoint
9486,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.08,-0.05,0.06,0.00
9499,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.00,-0.04,-0.40,0.00
9510,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.10,-0.06,-0.14,0.00
9523,359.62,-6.31,-2.12,-1.08,0.36,9.73,0.11,-0.04,-0.08,0.00
9535,359.62,-6.31,-2.12,-1.08,0.36,9.73,0.12,0.03,-0.15,0.00
9547,359.62,-6.31,-2.12,-1.08,0.37,9.73,0.10,0.00,-0.22,0.00
9560,359.62,-6.31,-2.12,-1.08,0.37,9.73,0.09,0.01,-0.24,0.00
9573,359.62,-6.31,-2.12,-1.08,0.37,9.73,0.08,-0.01,-0.24,0.00
9585,359.62,-6.31,-2.12,-1.08,0.37,9.73,0.08,-0.03,-0.24,0.00
9596,359.62,-6.31,-2.12,-1.08,0.37,9.73,0.10,-0.07,-0.10,0.00
9609,359.62,-6.31,-2.12,-1.08,0.37,9.73,0.04,-0.03,-0.13,0.00
9620,359.62,-6.31,-2.12,-1.08,0.37,9.73,0.05,-0.02,-0.14,0.00
9636,359.62,-6.31,-2.12,-1.08,0.37,9.73,0.12,0.01,-0.25,0.00
9649,359.62,-6.31,-2.12,-1.08,0.36,9.73,0.09,0.00,-0.23,0.00
9660,359.62,-6.31,-2.12,-1.08,0.36,9.73,0.10,-0.01,-0.22,0.00
9671,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.09,-0.04,-0.19,0.00
9684,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.06,-0.08,-0.08,0.00
9698,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.06,-0.03,-0.11,0.00
9710,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.07,0.00,-0.04,0.00
9721,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.05,0.03,-0.04,0.00
9736,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.05,0.03,-0.18,0.00
9747,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.04,0.01,-0.32,0.00
9759,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.20,0.00,-0.20,0.00
9771,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.02,-0.07,-0.31,0.00
9784,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.09,-0.08,0.00,0.00
9797,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.03,-0.07,-0.02,0.00
9809,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.05,-0.06,-0.20,0.00
9821,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.06,0.00,-0.11,0.00
9837,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.04,0.02,-0.19,0.00
9849,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.08,-0.01,-0.28,0.00
9861,359.62,-6.38,-2.12,-1.08,0.37,9.73,0.12,0.00,-0.22,0.00
9872,359.62,-6.38,-2.12,-1.08,0.37,9.73,0.16,-0.04,-0.19,0.00
9888,359.62,-6.38,-2.12,-1.08,0.37,9.73,0.08,-0.05,-0.14,0.00
9900,359.62,-6.38,-2.12,-1.08,0.37,9.73,0.05,-0.03,-0.20,0.00
9911,359.62,-6.38,-2.12,-1.08,0.37,9.73,0.03,-0.02,-0.17,0.00
9922,359.62,-6.38,-2.12,-1.08,0.37,9.73,0.08,-0.03,-0.23,0.00
9937,359.62,-6.38,-2.12,-1.08,0.37,9.73,0.07,-0.06,-0.26,0.00
9950,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.09,-0.02,-0.15,0.00
9961,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.03,-0.02,-0.12,0.00
9972,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.04,-0.02,-0.10,0.00
9983,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.06,-0.02,-0.14,0.00
9994,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.07,-0.03,-0.13,0.00
10006,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.09,-0.04,-0.20,0.00
10019,359.62,-6.38,-2.12,-1.08,0.37,9.73,0.14,-0.04,-0.18,0.00
10030,359.62,-6.38,-2.12,-1.08,0.37,9.73,0.12,0.00,-0.20,0.00
10041,359.62,-6.38,-2.12,-1.08,0.37,9.73,0.07,0.00,-0.20,0.00
10052,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.06,-0.01,-0.17,0.00
10063,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.06,0.01,-0.11,0.00
10076,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.09,0.00,-0.18,0.00
10089,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.06,-0.08,-0.08,0.00
10101,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.06,-0.06,-0.19,0.00
10112,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.04,-0.06,-0.31,0.00
10125,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.06,-0.07,-0.19,0.00
10138,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.13,0.00,-0.14,0.00
10150,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.14,0.00,-0.23,0.00
10162,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.13,-0.01,-0.12,0.00
10173,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.08,0.00,-0.15,0.00
10188,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.04,-0.06,-0.20,0.00
10201,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.04,-0.05,-0.16,0.00
10212,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.06,-0.05,-0.17,0.00
10225,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.09,-0.03,-0.21,0.00
10238,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.13,-0.01,-0.17,0.00
10251,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.11,-0.01,-0.24,0.00
10304,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.05,-0.03,-0.20,0.00
10316,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.06,-0.03,-0.17,0.00
10330,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.10,-0.03,-0.19,0.00
10342,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.10,-0.04,-0.22,0.00
10353,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.08,-0.01,-0.22,0.00
10368,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.09,-0.04,-0.23,0.00
10380,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.11,0.00,-0.18,0.00
10392,359.62,-6.38,-2.12,-1.09,0.37,9.73,0.10,-0.02,-0.18,0.00
10404,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.13,0.00,-0.22,0.00
10415,359.62,-6.44,-2.12,-1.09,0.36,9.73,0.09,-0.06,-0.24,0.00
10428,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.01,-0.04,-0.07,0.00
10441,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.07,-0.07,-0.21,0.00
10452,359.62,-6.44,-2.12,-1.09,0.36,9.73,0.09,-0.02,-0.13,0.00
10463,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.11,-0.03,-0.10,0.00
10476,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.10,0.00,-0.20,0.00
10489,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.11,-0.01,-0.22,0.00
10500,359.62,-6.38,-2.12,-1.09,0.36,9.73,0.12,-0.01,-0.22,0.00
10512,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,-0.02,-0.21,0.00
10523,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,-0.03,-0.10,0.00
10534,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,-0.04,-0.10,0.00
10550,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,-0.05,-0.20,0.00
10562,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,-0.01,-0.21,0.00
10573,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,-0.01,-0.22,0.00
10584,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.11,-0.03,-0.20,0.00
10598,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.12,-0.03,-0.15,0.00
10611,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,-0.01,-0.18,0.00
10623,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.06,0.00,-0.17,0.00
10639,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,-0.03,-0.17,0.00
10652,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,-0.07,-0.19,0.00
10663,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,-0.05,-0.20,0.00
10674,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,-0.02,-0.16,0.00
10685,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,0.00,-0.12,0.00
10699,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.07,0.00,-0.12,0.00
10712,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,-0.03,-0.21,0.00
10724,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.11,-0.02,-0.18,0.00
10740,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.12,-0.02,-0.18,0.00
10752,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.10,-0.01,-0.23,0.00
10764,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.12,-0.05,-0.21,0.00
10777,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.10,-0.02,-0.17,0.00
10790,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,-0.04,-0.14,0.00
10810,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.07,-0.03,-0.11,0.00
10823,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.07,0.00,-0.17,0.00
10834,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,-0.01,-0.19,0.00
10850,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.11,-0.06,-0.21,0.00
10863,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,-0.06,-0.17,0.00
10874,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.14,-0.01,-0.16,0.00
10885,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.11,-0.02,-0.17,0.00
10901,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.11,0.01,-0.17,0.00
10914,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,0.00,-0.18,0.00
10927,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.10,0.00,-0.18,0.00
10940,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,-0.01,-0.19,0.00
10953,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,-0.05,-0.14,0.00
10964,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.07,-0.04,-0.17,0.00
10975,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,-0.04,-0.20,0.00
10986,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,-0.02,-0.15,0.00
11001,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,-0.01,-0.24,0.00
11012,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,-0.02,-0.21,0.00
11024,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.11,-0.03,-0.17,0.00
11035,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,0.00,-0.19,0.00
11051,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.06,-0.03,-0.18,0.00
11063,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.11,-0.02,-0.14,0.00
11075,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,-0.04,-0.17,0.00
11091,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,-0.04,-0.17,0.00
11104,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.06,-0.05,-0.19,0.00
11116,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.07,-0.03,-0.22,0.00
11128,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,0.00,-0.17,0.00
11142,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,-0.01,-0.18,0.00
11154,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,-0.04,-0.20,0.00
11165,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,-0.01,-0.15,0.00
11178,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.11,-0.07,-0.16,0.00
11191,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.07,-0.04,-0.11,0.00
11204,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,0.00,-0.24,0.00
11216,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.10,-0.03,-0.16,0.00
11229,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.12,-0.01,-0.18,0.00
11242,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,-0.05,-0.18,0.00
11254,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.10,-0.01,-0.14,0.00
11265,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,0.00,-0.20,0.00
11276,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,0.00,-0.19,0.00
11287,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.10,-0.01,-0.17,0.00
11302,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,-0.06,-0.19,0.00
11314,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.07,-0.06,-0.18,0.00
11325,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,-0.07,-0.18,0.00
11336,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,-0.03,-0.14,0.00
11347,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.07,0.00,-0.17,0.00
11362,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,-0.01,-0.18,0.00
11375,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,-0.03,-0.23,0.00
11386,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,-0.05,-0.20,0.00
11402,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,-0.03,-0.23,0.00
11415,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.11,-0.03,-0.16,0.00
11467,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,0.00,-0.23,0.00
11480,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.10,-0.02,-0.20,0.00
11493,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.10,-0.02,-0.16,0.00
11505,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.07,-0.02,-0.19,0.00
11516,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,-0.02,-0.18,0.00
11527,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,-0.04,-0.18,0.00
11543,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,-0.05,-0.16,0.00
11555,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,-0.06,-0.16,0.00
11567,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.06,-0.03,-0.16,0.00
11580,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.07,-0.05,-0.18,0.00
11593,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.07,-0.01,-0.20,0.00
11605,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.09,-0.04,-0.23,0.00
11616,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,-0.02,-0.20,0.00
11627,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.10,-0.03,-0.15,0.00
11638,359.62,-6.44,-2.12,-1.10,0.36,9.73,0.08,-0.02,-0.14,0.00
